pid,text,entropy,candidates
10523,"marina deco wood ornament this is really great piece , and it will be much realistic after 1 month in he water , i loved it .",24.049816,53: novelty_gag_toys | 21: baby_toddler_toys | 13: arts_crafts | 111: sports_outdoor_play | 3: toys_games | 128: feeding | 34: stuffed_animals_plush | 204: easels | 15: action_toy_figures | 120: hobbies
17008,"atlantis world globe i just received this globe a couple of days ago . the picture to this product shows teal green colored oceans and mostly green , and some beige land . the globe i received , the oceans are pale blue , not green , and most of the land is beige with some green . for instance , the picture online of this globe , india , is colored kind of a lime green , where as the globe i received , india , is colored a mustard color beige , with a light hint of green . aside from the differences in color , i do like this globe . it is still attractive , and practical . the textured relief to detail the earth 's topography , and well as the ocean bottoms is very useful . the size is good for home use , also being able to move the globe enables me to see more of earth 's southern features . with this globe , came a letter from replogle 's "" updateable globe program "" , stating that if the earth changes , and you register your globe , you can receive 50 off an 'updated' globe . i hope that is an offer i 'll never have to consider . the world is changing .",20.918652,111: sports_outdoor_play | 53: novelty_gag_toys | 13: arts_crafts | 296: fish_aquatic_pets | 128: feeding | 21: baby_toddler_toys | 74: medical_supplies_equipment | 120: hobbies | 3: toys_games | 15: action_toy_figures
6448,"pro black rolling aluminum makeup case w dividers after searching in stores online for a train case i came across this . this beauty , beast , fabulous mother of all cases . i saw a review on youtube by renren i was hooked . after waiting for delivery it arrived broken . the issue was quickly resolved by yazmo . within 24hrs of describing what happened a replacement part was sent out . great heft quality for this item . it hold all my pallets , brushed , foundations even a lighted mirror in the lower portion . the only issue is deciding what shape compartments you want to make . the configurations are endless . thanks !",20.896618,220: fragrance | 221: women_s | 60: tools_accessories | 199: dogs | 10: beauty | 17: dolls_accessories | 11: makeup | 145: bathing_skin_care | 160: strollers | 382: apparel_accessories
10692,ipod blackberry 2x portable small screen magnifier this item does exactly what they say it will do . i use it on my iphone while traveling to make the screen readable while the phone is in it 's holder . it 's the over 50 thing with the eyes . they say they include hoop and loop closures but my order contained none . they would be helpful to hold it to an object but i like the product so it is not worth sending back because they did not include these . update still like the product but discovered one thing to be aware of . if you leave it in your vehicle be very careful . if the sun catches it at the correct angle it will catch fabric on fire and melt plastic .,20.885729,60: tools_accessories | 53: novelty_gag_toys | 111: sports_outdoor_play | 13: arts_crafts | 17: dolls_accessories | 21: baby_toddler_toys | 31: household_supplies | 199: dogs | 24: personal_care | 3: toys_games
13852,"amt ertl star wars b wing fighter with movie print well , i love the star wars models and most of them seem to be decent quality , the b wing on the other hand seems cheap , has no color , and is generally small and unsatisfying .",20.87909,53: novelty_gag_toys | 120: hobbies | 3: toys_games | 15: action_toy_figures | 147: vehicles_remote_control | 111: sports_outdoor_play | 17: dolls_accessories | 148: play_vehicles | 160: strollers | 13: arts_crafts
11230,"blue buffalo adult dog dry food , chicken and rice recipe , 15 pound bag although this food does have good quality ingredients , my german shepherd never really had any solid stools while on it . while switching him to this food , he had diarrhea even though i switched him over very slowly . i still stayed with the food thinking that the diarrhea had to do with switching the main meat component from lamb to chicken . after three months on it though , his stools are still mostly runny . i have since change to the taste of the wild which he actually love to eat ( it smells pretty good too ) and his stools are improving . this does not mean that blue buffalo is not a good choice for your dog . rather i would try it out and see how your dog does on it . if you find that their stools are not improving then switch .",20.878471,271: snack_food | 426: bunny_rabbit_central | 216: pantry_staples | 170: cats | 337: birds | 199: dogs | 311: small_animals | 0: grocery_gourmet_food | 169: pet_supplies | 1: meat_poultry
3395,birth certificate with curl tooth boxes in rosewood keepsake box the birth certificate with curl and tooth boxes were elegantly displayed in a beautiful rosewood keepsake box ! made a perfect gift for a grandparent to give the first great grandbaby . a very special way to display such important keepsakes .,20.845665,128: feeding | 40: baby_products | 145: bathing_skin_care | 194: gift_sets | 139: nursery | 129: bottle_feeding | 76: baby_child_care | 13: arts_crafts | 21: baby_toddler_toys | 31: household_supplies
15343,flents sports band elastic eyeglass holder for active people nice design that was poorly made . for a few more cents these could have been a great band . my glasses are always slipping off my nose and face . the elastic at the temple end of the band is so flimsy that they will not hold onto the temple bar of the glasses .,20.834776,199: dogs | 60: tools_accessories | 24: personal_care | 74: medical_supplies_equipment | 382: apparel_accessories | 111: sports_outdoor_play | 38: health_care | 17: dolls_accessories | 11: makeup | 10: beauty
19300,"tommy kono tk knee bands like others have written , my knee band ripped right along the sleeve going almost halfway up . i had the bands for about 8 months before that happened . until the rip though they were great . i was hoping for more longevity out them .",20.801666,74: medical_supplies_equipment | 111: sports_outdoor_play | 199: dogs | 38: health_care | 60: tools_accessories | 24: personal_care | 382: apparel_accessories | 118: health_monitors | 21: baby_toddler_toys | 13: arts_crafts
2530,"amazon . com i love stockings however , it would be helpful in distinguishing the size . i purchased the x large and they fit nicely but a little long . the top of the stocking rolls at my knee because of the length . i will purchase again but will gt a large instead . the package was wrapped nicely and arrived earlier than expected .",20.80021,199: dogs | 38: health_care | 24: personal_care | 382: apparel_accessories | 60: tools_accessories | 184: potty_training | 74: medical_supplies_equipment | 44: skin_care | 131: diapering | 10: beauty
11859,"angel sales i sight mini task light favorite use walking to fire pit at night . getting a lil dim , have to check hope theres a battery that doesnt cost eighty dollars .",20.78693,296: fish_aquatic_pets | 111: sports_outdoor_play | 31: household_supplies | 21: baby_toddler_toys | 53: novelty_gag_toys | 32: household_batteries | 120: hobbies | 13: arts_crafts | 30: electronics_for_kids | 128: feeding
2018,"the original tube reader i 've been through two pairs of these already , am about to buy my third . they are the handiest reading glasses i 've ever had slim , easy to carry in my shirt pocket , work very well , and i get a lot of comments about how cool they look . i did lose a screw once on my first pair , but have n't had any problems since . definitely worth the price !",20.77808,53: novelty_gag_toys | 60: tools_accessories | 111: sports_outdoor_play | 17: dolls_accessories | 13: arts_crafts | 74: medical_supplies_equipment | 24: personal_care | 296: fish_aquatic_pets | 10: beauty | 220: fragrance
12816,"glow stick necklaces tube of 50 22 "" premium glow stick necklaces mixed colors this item was very disappointing . it did not come with connectors and more then half of them did not light up . would not buy again .",20.777761,220: fragrance | 221: women_s | 13: arts_crafts | 53: novelty_gag_toys | 105: sexual_wellness | 111: sports_outdoor_play | 17: dolls_accessories | 60: tools_accessories | 21: baby_toddler_toys | 265: candy_chocolate
19088,"luvable friends 5 pack receiving blankets 5 pk , easy order , easy delivery of cotton flannel receiving blankets , affordable price , satisfied with order",20.774263,40: baby_products | 128: feeding | 131: diapering | 145: bathing_skin_care | 21: baby_toddler_toys | 34: stuffed_animals_plush | 187: stuffed_animals_toys | 139: nursery | 241: changing_table_pads_covers | 194: gift_sets
2711,new marpac 980 dual speed sound sound screen sleepmate white noise machine 6 pack this product has a nice tone and really covers up outside noise . i took it on a trip and it was very helpful in allowing me to sleep as i am a very light sleeper . my daughter got one too .,20.770008,74: medical_supplies_equipment | 38: health_care | 21: baby_toddler_toys | 135: safety | 40: baby_products | 199: dogs | 184: potty_training | 139: nursery | 111: sports_outdoor_play | 118: health_monitors
8981,"uncle milton moon in my room the national geographic version costs more than double and is no different than the uncle milton version at a fraction of the cost . the national geographic version advertised additional items in the box , they were not there . also the national geographic one is identical in every way to the uncle milton version only it has a generic sticker on the box that says national geographic , the sticker is a printed out mailing label , what a rip off . the box is uncle milton and identical in every way . i returned the national geographic version and re purchased the uncle milton version . my grandson just loves moon in my room , he carried it around until his mother had the opportunity to hange it .",20.753508,128: feeding | 40: baby_products | 145: bathing_skin_care | 13: arts_crafts | 21: baby_toddler_toys | 53: novelty_gag_toys | 194: gift_sets | 139: nursery | 111: sports_outdoor_play | 31: household_supplies
6471,"pearhead babyprints keepsake wall frame the idea is very nice . we made the first one a bit too thick ( not easy to get "" just the right thickness "" ) because too thin and the material is too mushy when baby 's foot goes in ... too thick and it will press against the glass of the frame when assembled ( which we discovered only after it dried ) . so , second time around avoided the sticking to aluminum foil issue noted by others and used wax paper which is much better . forgot about the fact that the rolling pin is actually a "" sticking pin "" because the materials adheres to it like glue . best way to manage this product is to kneed as directed , then push onto wide piece of wax paper into rectangle shape , fold the other half of wax paper over it and use the rolling pin on that . learned too late and rolling pin was covered with the material which wo n't come off because the wood is porous ... oh well . so , at this point you have 2 utter failings ( happened both times to us ) of this product ... sticks to aluminum foil and sticks to the rolling pin ... both of which are part of the explicit instructions to use . if you do , i hope your experience is better than ours . finally got it flat by folding wax paper over on top and then pressing with a hardback book which worked pretty well . put our kiddos foot on it ... and it stuck to her foot completely messing it up and requiring a start from scratch . next time around , put a bit of lotion on her foot and it made imprint well and came out without any mess . in summary , great concept with terrible execution . our home is 70 degrees , not particularly dry or humid , used on flat surface , baby 's feet are clean . for us , this material has been very high maintenance , requiring almost complete deviation from the directions to get it to work . oh yes , and when using the included ruler to cut the material and make edges straight , must be very forceful and deliberate about pressing through material , rocking back and forth to cut all the strands or it will also tear out shrapnel of material from the side , messing up your imprint . if you wait until it dries to cut the shape straight on the sides you get a weird puckering effect in the material . overall , the directions seem simple enough but , like others who wrote reviews , perils abound when following what seems like a straightforward process . still waiting on final product to dry . last note ... be careful how thick you make it if you are going to use the double sided tape provided because it actually adds just enough height that it might cause the top edges of the imprint to press against the inner glass of the frame and distort the foot impression o one star is for the creativity factor and the fact that no one else seems to have anything like this available . otherwise , this is a 2 star product for all the problematic issues from start to finish .",20.750164,128: feeding | 145: bathing_skin_care | 40: baby_products | 21: baby_toddler_toys | 13: arts_crafts | 194: gift_sets | 139: nursery | 111: sports_outdoor_play | 53: novelty_gag_toys | 3: toys_games
